station_no,station_id,station_name,ts_id,ts_name,ts_shortname,stationparameter_name,stationparameter_longname,ts_unitname,ts_unitsymbol,ts_unitname_abs,ts_unitsymbol_abs,parametertype_id,parametertype_name,ts_type_name,ts_type_id,station_latitude,station_longitude,station_carteasting,station_cartnorthing,station_local_x,station_local_y,station_georefsystem,ts_density,ts_exchange,station_longname,stationparameter_no,ts_utcoffset,ts_path,site_id,site_no,site_name,catchment_id,catchment_no,catchment_name,ts_spacing,stationparameter_id,ts_clientvalue1,ts_clientvalue2,ts_clientvalue3,ts_clientvalue4,ts_clientvalue5,ts_clientvalue6,ts_clientvalue7,ts_clientvalue8,ts_clientvalue9, ts_clientvalue10
365222 ,40239, Deerdykes  Wood  Shallow  Bedrock  BH ,63322010,LongTermValue.Month.Mean,LTV.CMonth.Mean,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmean,14010,57.3937898,-2.200328735,388058.000846045,833726.000034597,-244939.474358008,7841035.47432593, Web  Mercator ,12,,,GWL,0,1/365222/GWL/LTV.CMonth.Mean,162620,1,Stations,0,,---,P1M,40240,,,,,,,,c8b55db1-745c-43c3-9c73-be672d24b128,, 
365223 ,40243, Deerdykes  Wood  Deep  Bedrock  Borehole ,63327010,CalendarYear.Max,CYear.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,57.39375416,-2.200145532,388069.000833065,833721.999937394,-244919.080293336,7841028.11172839, Web  Mercator ,1,,,GWL,0,1/365223/GWL/CYear.Max,162620,1,Stations,0,,---,P1Y,40244,,,,,,,,aeda3b47-7d22-422d-b075-5388e077bb9f,, 
365223 ,40243, Deerdykes  Wood  Deep  Bedrock  Borehole ,63338010,LongTermValue.Month.Mean,LTV.CMonth.Mean,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmean,14010,57.39375416,-2.200145532,388069.000833065,833721.999937394,-244919.080293336,7841028.11172839, Web  Mercator ,12,,,GWL,0,1/365223/GWL/LTV.CMonth.Mean,162620,1,Stations,0,,---,P1M,40244,,,,,,,,776b41b9-b12c-423b-81bd-5bd8f9025429,, 
365224 ,40247, Prop  of  Ythsie  Borehole ,63349010,Hour,Hour.Cmd,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,cmd,6010,57.37044329,-2.2006336,388032.000804131,831126.999751742,-244973.411774568,7836214.02871749, Web  Mercator ,8760,,,GWL,0,1/365224/GWL/Hour.Cmd,162620,1,Stations,0,,---,PT1H,40248,,,,,,,,5c91ca01-4c84-4597-8ec1-e2cf9576e962,, 
379368 ,40306, Reedieleys  Farm  Obs  BH  Dunshalt ,63415010,HydrologicalYear.Mean,HYear.Mean,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmean,14010,56.28477684,-3.223816418,324334.0008159,710931.000070068,-358873.602062755,7615316.80895668, Web  Mercator ,1,,,GWL,0,1/379368/GWL/HYear.Mean,162620,1,Stations,0,,---,P1Y,40307,,,,,,,,51816970-8be3-493c-bdaa-7fd94574b4f6,, 
379369 ,40310, Knowehead  shallow  obs  BH  Freuchie ,63429010,Hour,Hour.Cmd,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,cmd,6010,56.2499251,-3.165039093,327907.000800756,706989.000359751,-352330.540173564,7608330.40585508, Web  Mercator ,8760,,,GWL,0,1/379369/GWL/Hour.Cmd,162620,1,Stations,0,,---,PT1H,40311,,,,,,,,638aff79-0683-4760-a9bf-0e24bf6e8709,, 
379369 ,40310, Knowehead  shallow  obs  BH  Freuchie ,63430010,HydrologicalYear.Max,HYear.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,56.2499251,-3.165039093,327907.000800756,706989.000359751,-352330.540173564,7608330.40585508, Web  Mercator ,1,,,GWL,0,1/379369/GWL/HYear.Max,162620,1,Stations,0,,---,P1Y,40311,,,,,,,,c8dfee77-84ba-441c-9e8c-a00ba9f4b8a8,, 
379369 ,40310, Knowehead  shallow  obs  BH  Freuchie ,63434010,LongTermValue.Month.Mean,LTV.CMonth.Mean,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmean,14010,56.2499251,-3.165039093,327907.000800756,706989.000359751,-352330.540173564,7608330.40585508, Web  Mercator ,12,,,GWL,0,1/379369/GWL/LTV.CMonth.Mean,162620,1,Stations,0,,---,P1M,40311,,,,,,,,4a163ae6-10a5-4283-aa16-e0d93b2aef60,, 
379370 ,40314, Strathmiglo  Obs  BH  Strathmiglo ,63441010,CalendarYear.Min,CYear.Min,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmin.1,12010,56.27752654,-3.258696644,322160.000771114,710162.999513333,-362756.45105983,7613862.88458582, Web  Mercator ,1,,,GWL,0,1/379370/GWL/CYear.Min,162620,1,Stations,0,,---,P1Y,40315,,,,,,,,30640eae-96a3-4d7e-bd66-3ee2f1be23c2,, 
379371 ,40318, Easter  Balgedie  Farm  Obs  BH  Kinross ,63456010,CalendarYear.Mean,CYear.Mean,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmean,14010,56.22105625,-3.337335332,317169.000794279,703970.00030416,-371510.469764641,7602548.15136725, Web  Mercator ,1,,,GWL,0,1/379371/GWL/CYear.Mean,162620,1,Stations,0,,---,P1Y,40319,,,,,,,,c2f50b5e-489d-45ba-9d4b-3cc2680244da,, 
133760 ,39465, Longbridgemuir  Farm ,62600010,HydrologicalYear.Min,HYear.Min,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmin.1,12010,55.00586713,-3.455079486,307033.000736533,568890.999562647,-384617.689031805,7363004.88662364, Web  Mercator ,1,,,GWL,0,1/133760/GWL/HYear.Min,162620,1,Stations,0,,---,P1Y,39466,,,,,,,,889b19dd-501e-45b5-9bdf-ec0e1c44a876,, 
133761 ,39469, Ironhirst  Moss ,62615010,HydrologicalYear.Mean,HYear.Mean,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmean,14010,55.02253529,-3.488016947,304966.00078926,570789.999370015,-388284.270418349,7366240.98227091, Web  Mercator ,1,,,GWL,0,1/133761/GWL/HYear.Mean,162620,1,Stations,0,,---,P1Y,39470,,,,,,,,374f2079-8d38-4deb-8a81-974e40c2cade,, 
133761 ,39469, Ironhirst  Moss ,62620010,Month.Max,CMonth.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,55.02253529,-3.488016947,304966.00078926,570789.999370015,-388284.270418349,7366240.98227091, Web  Mercator ,12,,,GWL,0,1/133761/GWL/CMonth.Max,162620,1,Stations,0,,---,P1M,39470,,,,,,,,b2c2a732-f997-4ad8-a61e-bde03e0c3156,, 
133762 ,39473, Racks  Moss  Drift ,62633010,LongTermValue.Month.Max,LTV.CMonth.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,55.03943668,-3.520286673,302944.000786917,572715.000200317,-391876.519884707,7369523.73342582, Web  Mercator ,12,,,GWL,0,1/133762/GWL/LTV.CMonth.Max,162620,1,Stations,0,,---,P1M,39474,,,,,,,,84af43c7-97b2-40fe-ba12-956d8b86b54d,, 
14419 ,39481, Newton  of  Falkland  Borehole ,62659010,Day.Mean,CDay.Mean,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmean,14010,56.25379438,-3.186187933,326604.000786132,707442.00019044,-354684.818273233,7609105.73033995, Web  Mercator ,365,,,GWL,0,1/14419/GWL/CDay.Mean,162620,1,Stations,0,,---,P1D,39482,,,,,,,,dcb53bc2-ce4e-486b-9650-777f60b5e8d3,, 
14458 ,39485,Knowhead,62676010,Day.Min,CDay.Min,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmin.1,12010,56.24966295,-3.166160852,327837.000800894,706961.0001519,-352455.413814237,7608277.87919729, Web  Mercator ,365,,,GWL,0,1/14458/GWL/CDay.Min,162620,1,Stations,0,,---,P1D,39486,,,,,,,,e4b83911-b2bc-441f-862b-e0858eef4564,, 
14458 ,39485,Knowhead,62679010,HydrologicalYear.Mean,HYear.Mean,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmean,14010,56.24966295,-3.166160852,327837.000800894,706961.0001519,-352455.413814237,7608277.87919729, Web  Mercator ,1,,,GWL,0,1/14458/GWL/HYear.Mean,162620,1,Stations,0,,---,P1Y,39486,,,,,,,,473c05f0-16a6-4f32-9457-bcfd74d88a3b,, 
14458 ,39485,Knowhead,62682010,LongTermValue.Month.Mean,LTV.CMonth.Mean,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmean,14010,56.24966295,-3.166160852,327837.000800894,706961.0001519,-352455.413814237,7608277.87919729, Web  Mercator ,12,,,GWL,0,1/14458/GWL/LTV.CMonth.Mean,162620,1,Stations,0,,---,P1M,39486,,,,,,,,b713fcd0-46ac-47b1-b287-cbdfd64887ae,, 
17064 ,39774, Cookston  Deep ,62694010,HydrologicalYear.Max,HYear.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,56.61914099,-3.077765295,333959.000801268,747995.000370882,-342615.265420609,7682669.53494894, Web  Mercator ,1,,,GWL,0,1/17064/GWL/HYear.Max,162620,1,Stations,0,,---,P1Y,39775,,,,,,,,a232631a-9c21-45bf-b92c-fd16f8344f04,, 
17065 ,39778, Cookston  Shallow ,62705010,CalendarYear.Min,CYear.Min,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmin.1,12010,56.6190878,-3.077682299,333964.000801411,747989.000085097,-342606.026348152,7682658.77329849, Web  Mercator ,1,,,GWL,0,1/17065/GWL/CYear.Min,162620,1,Stations,0,,---,P1Y,39779,,,,,,,,7e57a62d-e72e-48f2-ae37-84393fe28577,, 
17065 ,39778, Cookston  Shallow ,62706010,Day.Max,CDay.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,56.6190878,-3.077682299,333964.000801411,747989.000085097,-342606.026348152,7682658.77329849, Web  Mercator ,365,,,GWL,0,1/17065/GWL/CDay.Max,162620,1,Stations,0,,---,P1D,39779,,,,,,,,60f9e609-92a1-4ef5-850e-a16c7111712d,, 
17065 ,39778, Cookston  Shallow ,62715010,LongTermValues.Month.Min,LTV.CMonth.Min,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmin.1,12010,56.6190878,-3.077682299,333964.000801411,747989.000085097,-342606.026348152,7682658.77329849, Web  Mercator ,12,,,GWL,0,1/17065/GWL/LTV.CMonth.Min,162620,1,Stations,0,,---,P1M,39779,,,,,,,,7a6bec85-c69f-4153-9752-47270ffc115e,, 
17065 ,39778, Cookston  Shallow ,62716010,Month.Max,CMonth.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,56.6190878,-3.077682299,333964.000801411,747989.000085097,-342606.026348152,7682658.77329849, Web  Mercator ,12,,,GWL,0,1/17065/GWL/CMonth.Max,162620,1,Stations,0,,---,P1M,39779,,,,,,,,7db717b6-b7fb-45a7-80d9-b34c5df80684,, 
17066 ,39782, Glamis  Petrol  Station ,62726010,HydrologicalYear.Max,HYear.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,56.6054023,-3.002749238,338540.000775584,746396.000452098,-334264.51615405,7679890.36238558, Web  Mercator ,1,,,GWL,0,1/17066/GWL/HYear.Max,162620,1,Stations,0,,---,P1Y,39783,,,,,,,,c233ddc2-1178-47e8-9df7-2d70c4c7d06b,, 
17067 ,39786, Glamis  Castle  (Solid) ,62737010,CalendarYear.Min,CYear.Min,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmin.1,12010,56.62727528,-3.017607623,337664.000815137,748844.000157745,-335918.544006261,7684315.48117379, Web  Mercator ,1,,,GWL,0,1/17067/GWL/CYear.Min,162620,1,Stations,0,,---,P1Y,39787,,,,,,,,73acc037-c8bc-40e3-a4dd-7852b9878c3b,, 
17067 ,39786, Glamis  Castle  (Solid) ,62740010,Day.Min,CDay.Min,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmin.1,12010,56.62727528,-3.017607623,337664.000815137,748844.000157745,-335918.544006261,7684315.48117379, Web  Mercator ,365,,,GWL,0,1/17067/GWL/CDay.Min,162620,1,Stations,0,,---,P1D,39787,,,,,,,,1b963053-bbda-4016-bd1d-4116efe89edc,, 
17067 ,39786, Glamis  Castle  (Solid) ,62741010,Hour,Hour.Cmd,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,cmd,6010,56.62727528,-3.017607623,337664.000815137,748844.000157745,-335918.544006261,7684315.48117379, Web  Mercator ,8760,,,GWL,0,1/17067/GWL/Hour.Cmd,162620,1,Stations,0,,---,PT1H,39787,,,,,,,,3f71ea1b-8bb6-426a-bc55-86d3ff1163b8,, 
17067 ,39786, Glamis  Castle  (Solid) ,62750010,Month.Min,CMonth.Min,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmin.1,12010,56.62727528,-3.017607623,337664.000815137,748844.000157745,-335918.544006261,7684315.48117379, Web  Mercator ,12,,,GWL,0,1/17067/GWL/CMonth.Min,162620,1,Stations,0,,---,P1M,39787,,,,,,,,f9b4641c-d293-48af-8078-47acbc8ee2d5,, 
17068 ,39790, Glamis  Castle  (Drift) ,62756010,Day.Min,CDay.Min,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmin.1,12010,56.62728426,-3.017607865,337664.000798262,748844.999897163,-335918.570945577,7684317.29844261, Web  Mercator ,365,,,GWL,0,1/17068/GWL/CDay.Min,162620,1,Stations,0,,---,P1D,39791,,,,,,,,92aa0e14-0c27-41b9-b63a-ffcd61918a95,, 
17068 ,39790, Glamis  Castle  (Drift) ,62761010,LongTermValue.Month.Max,LTV.CMonth.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,56.62728426,-3.017607865,337664.000798262,748844.999897163,-335918.570945577,7684317.29844261, Web  Mercator ,12,,,GWL,0,1/17068/GWL/LTV.CMonth.Max,162620,1,Stations,0,,---,P1M,39791,,,,,,,,5c56953f-f2ac-4e77-a382-87c7496dcbbf,, 
17069 ,39794,Redford,62773010,Hour,Hour.Cmd,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,cmd,6010,56.65338817,-2.94996964,341854.000819482,751691.000042186,-328389.118180417,7689601.73521771, Web  Mercator ,8760,,,GWL,0,1/17069/GWL/Hour.Cmd,162620,1,Stations,0,,---,PT1H,39795,,,,,,,,345ee0f8-282d-418c-b6f9-0d14bce9e5e6,, 
17069 ,39794,Redford,62774010,HydrologicalYear.Max,HYear.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,56.65338817,-2.94996964,341854.000819482,751691.000042186,-328389.118180417,7689601.73521771, Web  Mercator ,1,,,GWL,0,1/17069/GWL/HYear.Max,162620,1,Stations,0,,---,P1Y,39795,,,,,,,,42c4703e-4cfb-4402-9d3a-53c43de6e2c4,, 
17069 ,39794,Redford,62776010,HydrologicalYear.Min,HYear.Min,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmin.1,12010,56.65338817,-2.94996964,341854.000819482,751691.000042186,-328389.118180417,7689601.73521771, Web  Mercator ,1,,,GWL,0,1/17069/GWL/HYear.Min,162620,1,Stations,0,,---,P1Y,39795,,,,,,,,4a3d6697-c077-459d-b6f6-7e4e3dc3ce31,, 
17374 ,39802, East  Fenton  Borehole ,62805010,Hour,Hour.Cmd,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,cmd,6010,56.02057267,-2.772244292,351960.000801242,681120.000274652,-308604.822939999,7562512.18333469, Web  Mercator ,8760,,,GWL,0,1/17374/GWL/Hour.Cmd,162620,1,Stations,0,,---,PT1H,39803,,,,,,,,89e2e607-532a-4c30-8ca7-52a4145e1417,, 
17374 ,39802, East  Fenton  Borehole ,62812010,Month.Max,CMonth.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,56.02057267,-2.772244292,351960.000801242,681120.000274652,-308604.822939999,7562512.18333469, Web  Mercator ,12,,,GWL,0,1/17374/GWL/CMonth.Max,162620,1,Stations,0,,---,P1M,39803,,,,,,,,cfc4e311-bd72-4358-852f-584c1bfc022e,, 
17374 ,39802, East  Fenton  Borehole ,62814010,Month.Min,CMonth.Min,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmin.1,12010,56.02057267,-2.772244292,351960.000801242,681120.000274652,-308604.822939999,7562512.18333469, Web  Mercator ,12,,,GWL,0,1/17374/GWL/CMonth.Min,162620,1,Stations,0,,---,P1M,39803,,,,,,,,4940aab6-a40d-440d-89b1-523e41d6074f,, 
300348 ,40010, Auldearn  Junction ,62815010,CalendarYear.Max,CYear.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,57.58265875,-3.836662863,290280.000731902,856220.999861085,-427095.356254623,7880153.44725116, Web  Mercator ,1,,,GWL,0,1/300348/GWL/CYear.Max,162620,1,Stations,0,,---,P1Y,40011,,,,,,,,ea4b76cd-7a19-4d76-acec-6b0b9aa50c0d,, 
300348 ,40010, Auldearn  Junction ,62830010,Month.Min,CMonth.Min,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmin.1,12010,57.58265875,-3.836662863,290280.000731902,856220.999861085,-427095.356254623,7880153.44725116, Web  Mercator ,12,,,GWL,0,1/300348/GWL/CMonth.Min,162620,1,Stations,0,,---,P1M,40011,,,,,,,,ba2a8e38-4a47-4a81-b61e-2862e9ef28c2,, 
300350 ,40018, Arabella  Junction ,62854010,HydrologicalYear.Max,HYear.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,57.75688278,-4.00651316,280700.00074815,875899.999683499,-446003.004827749,7916418.66620182, Web  Mercator ,1,,,GWL,0,1/300350/GWL/HYear.Max,162620,1,Stations,0,,---,P1Y,40019,,,,,,,,5729b392-78fb-406b-b261-30478e156763,, 
300351 ,40022, Hill  of  Fearn  farm ,62878010,Month.Min,CMonth.Min,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmin.1,12010,57.76516209,-3.936363039,284900.000777077,876700.00067873,-438193.929078943,7918146.37349685, Web  Mercator ,12,,,GWL,0,1/300351/GWL/CMonth.Min,162620,1,Stations,0,,---,P1M,40023,,,,,,,,436e5eda-9f05-4aed-8e41-d77521e23a42,, 
322406 ,40038, Longman  Tip  BH16 ,62879010,CalendarYear.Max,CYear.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,57.48377001,-4.187295391,268964.000763069,845837.000511293,-466127.590727141,7859646.67592416, Web  Mercator ,1,,,GWL,0,1/322406/GWL/CYear.Max,162620,1,Stations,0,,---,P1Y,40039,,,,,,,,8c83d217-9e00-4c99-801a-5999571314be,, 
322406 ,40038, Longman  Tip  BH16 ,62892010,Month.Max,CMonth.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,57.48377001,-4.187295391,268964.000763069,845837.000511293,-466127.590727141,7859646.67592416, Web  Mercator ,12,,,GWL,0,1/322406/GWL/CMonth.Max,162620,1,Stations,0,,---,P1M,40039,,,,,,,,11915a8f-1c31-4373-a466-54ea7bb5e2a6,, 
328782 ,40060, Sheills  Obs  BH ,62916010,Day.Min,CDay.Min,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmin.1,12010,56.26759627,-3.160506252,328221.000812118,708950.999833135,-351825.946621598,7611871.98502934, Web  Mercator ,365,,,GWL,0,1/328782/GWL/CDay.Min,162620,1,Stations,277177,14, Firth  of  Tay  Group ,P1D,40061,,,,,,,,2aa21547-5d90-47fe-b93c-b2a2a24a6d24,, 
328782 ,40060, Sheills  Obs  BH ,62919010,HydrologicalYear.Mean,HYear.Mean,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmean,14010,56.26759627,-3.160506252,328221.000812118,708950.999833135,-351825.946621598,7611871.98502934, Web  Mercator ,1,,,GWL,0,1/328782/GWL/HYear.Mean,162620,1,Stations,277177,14, Firth  of  Tay  Group ,P1Y,40061,,,,,,,,13df5914-031e-4651-933e-e49f01316185,, 
331473 ,40064, Roseisle  Maltings ,62940010,Month.Max,CMonth.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,57.66877427,-3.472586537,312255.000741837,865275.999759969,-386566.565034417,7898056.8575927, Web  Mercator ,12,,,GWL,0,1/331473/GWL/CMonth.Max,162620,1,Stations,0,,---,P1M,40065,,,,,,,,d205e1b4-ced6-4670-9fdd-daba12af1a49,, 
331473 ,40064, Roseisle  Maltings ,62941010,Month.Mean,CMonth.Mean,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmean,14010,57.66877427,-3.472586537,312255.000741837,865275.999759969,-386566.565034417,7898056.8575927, Web  Mercator ,12,,,GWL,0,1/331473/GWL/CMonth.Mean,162620,1,Stations,0,,---,P1M,40065,,,,,,,,7a2c3af3-994f-4a6f-bc12-1b91f4018029,, 
335201 ,40068, Scottish  Seafarms  BH2 ,62943010,CalendarYear.Max,CYear.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,57.46178266,-4.486777359,250924.000730454,844008.000446795,-499465.770906669,7855094.65913912, Web  Mercator ,1,,,GWL,0,1/335201/GWL/CYear.Max,162620,1,Stations,277155,5,Beauly,P1Y,40069,,,,,,,,2c40682c-aa0f-4260-b7a7-df34426d4357,, 
335201 ,40068, Scottish  Seafarms  BH2 ,62948010,Day.Min,CDay.Min,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmin.1,12010,57.46178266,-4.486777359,250924.000730454,844008.000446795,-499465.770906669,7855094.65913912, Web  Mercator ,365,,,GWL,0,1/335201/GWL/CDay.Min,162620,1,Stations,277155,5,Beauly,P1D,40069,,,,,,,,b09dba3d-6a6a-41d6-97a9-80fb0ad49fc1,, 
335201 ,40068, Scottish  Seafarms  BH2 ,62957010,Month.Mean,CMonth.Mean,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmean,14010,57.46178266,-4.486777359,250924.000730454,844008.000446795,-499465.770906669,7855094.65913912, Web  Mercator ,12,,,GWL,0,1/335201/GWL/CMonth.Mean,162620,1,Stations,277155,5,Beauly,P1M,40069,,,,,,,,588af494-9ae0-4b7f-b5be-14cae6a3d5af,, 
335655 ,40090,Scotlandwell,62961010,CalendarYear.Min,CYear.Min,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmin.1,12010,56.19992436,-3.306941917,319009.000798751,701581.999987671,-368127.090283372,7598318.32314406, Web  Mercator ,1,,,GWL,0,1/335655/GWL/CYear.Min,162620,1,Stations,0,,---,P1Y,40091,,,,,,,,94574233-f160-4a9b-807a-2fb4d5c1f24b,, 
335655 ,40090,Scotlandwell,62967010,HydrologicalYear.Mean,HYear.Mean,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmean,14010,56.19992436,-3.306941917,319009.000798751,701581.999987671,-368127.090283372,7598318.32314406, Web  Mercator ,1,,,GWL,0,1/335655/GWL/HYear.Mean,162620,1,Stations,0,,---,P1Y,40091,,,,,,,,d47c802d-b9ba-46b8-bb4f-90e09f3e77f4,, 
335659 ,40094, East  Lathrisk  Borehole ,62975010,CalendarYear.Max,CYear.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,56.25925553,-3.157913027,328366.00076573,708019.999841775,-351537.270135085,7610200.16635843, Web  Mercator ,1,,,GWL,0,1/335659/GWL/CYear.Max,162620,1,Stations,0,,---,P1Y,40095,,,,,,,,9b3b944a-ae3f-45a4-bef7-a0ccb141e96a,, 
335659 ,40094, East  Lathrisk  Borehole ,62985010,LongTermValue.Month.Max,LTV.CMonth.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,56.25925553,-3.157913027,328366.00076573,708019.999841775,-351537.270135085,7610200.16635843, Web  Mercator ,12,,,GWL,0,1/335659/GWL/LTV.CMonth.Max,162620,1,Stations,0,,---,P1M,40095,,,,,,,,761f67aa-1be6-451c-8a13-c99e4c401dcf,, 
336398 ,40115, Annan  (Creca) ,63022010,Month.Min,CMonth.Min,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmin.1,12010,55.02782941,-3.222506029,321950.000760753,571049.999458275,-358727.730226534,7367269.10846132, Web  Mercator ,12,,,GWL,0,1/336398/GWL/CMonth.Min,162620,1,Stations,0,,---,P1M,40116,,,,,,,,5393700a-7601-4e1c-bc2b-df58f5ceacaf,, 
336403 ,40119, Gretna  (Douglas  Tanks) ,63025010,CalendarYear.Min,CYear.Min,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmin.1,12010,55.013004,-3.079745767,331050.000803272,569250.00011805,-342835.73055518,7364390.33343269, Web  Mercator ,1,,,GWL,0,1/336403/GWL/CYear.Min,162620,1,Stations,0,,---,P1Y,40120,,,,,,,,19233fda-05fa-4be5-b5ce-6d69b1c4e0a5,, 
336403 ,40119, Gretna  (Douglas  Tanks) ,63034010,LongTermValue.Month.Mean,LTV.CMonth.Mean,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmean,14010,55.013004,-3.079745767,331050.000803272,569250.00011805,-342835.73055518,7364390.33343269, Web  Mercator ,12,,,GWL,0,1/336403/GWL/LTV.CMonth.Mean,162620,1,Stations,0,,---,P1M,40120,,,,,,,,9997fb17-8235-40fa-be8d-712eeba875e0,, 
336411 ,40123,Holywood,63039010,CalendarYear.Max,CYear.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,55.11917667,-3.632986265,295950.00077969,581749.999927608,-404422.181078757,7385030.31400511, Web  Mercator ,1,,,GWL,0,1/336411/GWL/CYear.Max,162620,1,Stations,0,,---,P1Y,40124,,,,,,,,8eb28d24-48f8-4795-a1f2-0374c0f76a58,, 
336411 ,40123,Holywood,63051010,LongTermValues.Month.Min,LTV.CMonth.Min,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmin.1,12010,55.11917667,-3.632986265,295950.00077969,581749.999927608,-404422.181078757,7385030.31400511, Web  Mercator ,12,,,GWL,0,1/336411/GWL/LTV.CMonth.Min,162620,1,Stations,0,,---,P1M,40124,,,,,,,,53ff7708-3ebf-4ad5-9bd0-010aa7018748,, 
336419 ,40127,Lochmaben,63060010,Day.Min,CDay.Min,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmin.1,12010,55.13661823,-3.462704212,306850.000780682,583450.000342347,-385466.469647564,7388426.19961544, Web  Mercator ,365,,,GWL,0,1/336419/GWL/CDay.Min,162620,1,Stations,0,,---,P1D,40128,,,,,,,,77abf688-21fb-40a7-acdd-e0a58845e4da,, 
336419 ,40127,Lochmaben,63067010,LongTermValues.Month.Min,LTV.CMonth.Min,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmin.1,12010,55.13661823,-3.462704212,306850.000780682,583450.000342347,-385466.469647564,7388426.19961544, Web  Mercator ,12,,,GWL,0,1/336419/GWL/LTV.CMonth.Min,162620,1,Stations,0,,---,P1M,40128,,,,,,,,242150e6-d467-4427-8395-75d40fc228b5,, 
